X, Y, Z, Vx, Vy, Vz, T
3.000903481041652388e+00, 1.579046101388689394e+00, -4.698883434227548150e+02, 2.927795450834415281e+00, 1.428368736934287675e+00, -1.592532277016220021e+00, 5.180757260322570801e+01
3.011012661778452060e+00, 1.558602348987690567e+00, -4.693522486926137844e+02, 2.924194444446204244e+00, 1.374114453871661645e+00, -1.588785376656673742e+00, 5.185257315635681152e+01
2.992380890117178449e+00, 1.531968131082059204e+00, -4.702259040116104529e+02, 2.924070760530016244e+00, 1.333165040490869702e+00, -1.591006531034209859e+00, 5.189705920219421387e+01
2.978004067049199843e+00, 1.492051567504602216e+00, -4.697161721645039734e+02, 2.925394708842001368e+00, 1.287309212207765396e+00, -1.591456218038145964e+00, 5.194186472892761230e+01
2.967777743707877836e+00, 1.440740950675122090e+00, -4.690370692772188477e+02, 2.923980013013823598e+00, 1.247612240210913992e+00, -1.588311575950988486e+00, 5.198524117469787598e+01
2.982581794037716616e+00, 1.474144272741430006e+00, -4.743640238397653661e+02, 2.923327158187543517e+00, 1.206688060171136501e+00, -1.598448750113675709e+00, 5.202862381935119629e+01
2.961832710737276830e+00, 1.427175919635208512e+00, -4.745538438145705413e+02, 2.921237420311847188e+00, 1.165093017484018612e+00, -1.580100000000000060e+00, 5.207308006286621094e+01
3.087141993860781142e+00, 1.434135277924663443e+00, -4.700941823643690896e+02, 2.919914649584760991e+00, 1.106356063383522548e+00, -1.577611459439099972e+00, 5.212912917137145996e+01
3.050491116544871595e+00, 1.361961616040843426e+00, -4.703774886505903510e+02, 2.918202895992886070e+00, 1.066939283545157213e+00, -1.591414811371441695e+00, 5.218550801277160645e+01
3.035689881093678544e+00, 1.322510560299257065e+00, -4.704096739572741512e+02, 2.919999999999999929e+00, 1.010999999999999899e+00, -1.585199999999999942e+00, 5.225416707992553711e+01
3.028290485779074004e+00, 1.279424252296097242e+00, -4.692659865085439606e+02, 2.921489862979724794e+00, 9.410793950393315788e-01, -1.583309555282655268e+00, 5.231009101867675781e+01
3.015333580662759694e+00, 1.243838066433638145e+00, -4.690027008940649580e+02, 2.919701406847074132e+00, 9.003535650493342812e-01, -1.581926898226262868e+00, 5.235333847999572754e+01
3.011349966466995820e+00, 1.229654037278628875e+00, -4.699193560710040742e+02, 2.919091501585713733e+00, 8.579515488835087744e-01, -1.575166450819778463e+00, 5.239566564559936523e+01
3.018014877632559045e+00, 1.200788581840457336e+00, -4.689396589931648691e+02, 2.920245283554080196e+00, 8.141065752484946128e-01, -1.575375520451005373e+00, 5.243750548362731934e+01
3.043811407170590844e+00, 1.118546441188654761e+00, -4.620158458045573866e+02, 2.919263499335178924e+00, 7.817929414385517140e-01, -1.576984379482833987e+00, 5.248043584823608398e+01
3.035528671139017920e+00, 1.069659257859925328e+00, -4.614508339931713294e+02, 2.919562750640571469e+00, 7.370409300888924875e-01, -1.573816001809198006e+00, 5.252300190925598145e+01
3.022770375303644119e+00, 1.042678215803195974e+00, -4.621162168029589452e+02, 2.920682887791930415e+00, 6.982638477379956576e-01, -1.578113847125074631e+00, 5.256570124626159668e+01
3.014428253587721152e+00, 1.021238431450353534e+00, -4.632940944219951120e+02, 2.922665043188517053e+00, 6.570480742062511093e-01, -1.575279606755318751e+00, 5.260858821868896484e+01
3.000480342190234406e+00, 9.940897095368457226e-01, -4.646168805872549115e+02, 2.921190630843326197e+00, 6.239349352587988395e-01, -1.587243965723832417e+00, 5.265060734748840332e+01
2.993664108372871446e+00, 9.650427502289955495e-01, -4.647155556268837699e+02, 2.919128289329887771e+00, 5.830089223116016184e-01, -1.577270556802757850e+00, 5.269257950782775879e+01
2.993901266182118714e+00, 9.374159130165821141e-01, -4.641555669862484592e+02, 2.919971857497955625e+00, 5.290802533563520038e-01, -1.580492842091154593e+00, 5.273477649688720703e+01
2.987176510125311157e+00, 8.588708143266156059e-01, -4.641498174342949028e+02, 2.919623764818704004e+00, 4.880452277827286856e-01, -1.569432729545249261e+00, 5.277736687660217285e+01
2.973877962026758581e+00, 8.245646668021578973e-01, -4.643253416771688649e+02, 2.919863114447898145e+00, 4.510463012278122519e-01, -1.573942102950923738e+00, 5.281995940208435059e+01
2.960030755776747124e+00, 7.674214378145071125e-01, -4.635359299503425063e+02, 2.919883323098493300e+00, 4.059515188800780772e-01, -1.570233763646807779e+00, 5.286216306686401367e+01
2.949191917807794550e+00, 7.264144771458791450e-01, -4.633209499986263040e+02, 2.915498445880689182e+00, 3.602828203531224793e-01, -1.571521742332127269e+00, 5.290472936630249023e+01
2.942718139277221479e+00, 6.991129339177589719e-01, -4.631283444726149128e+02, 2.914252216997722300e+00, 3.250074530433825215e-01, -1.560683714502736352e+00, 5.294684362411499023e+01
2.928323276137969611e+00, 6.342581490081549145e-01, -4.627384871918719682e+02, 2.913478210105179489e+00, 2.857979258813974077e-01, -1.559083437855619980e+00, 5.298926854133605957e+01
2.919802776295156832e+00, 5.959765164083364875e-01, -4.627140441883312292e+02, 2.908061066937901451e+00, 2.349431956748914974e-01, -1.548780388709083411e+00, 5.305507230758666992e+01
2.904827956708403658e+00, 5.570256871409202670e-01, -4.632155727699287695e+02, 2.904281088607040484e+00, 1.955713462051670848e-01, -1.551557373986978128e+00, 5.309696030616760254e+01
2.892407804787632042e+00, 5.185027665611048331e-01, -4.634457750114316354e+02, 2.902053752172949697e+00, 1.414304665175995235e-01, -1.549003005673604827e+00, 5.314117074012756348e+01
2.880408860966732210e+00, 4.761923425674305932e-01, -4.633649370367314191e+02, 2.901818129119720258e+00, 1.006362689677498951e-01, -1.555060261285575507e+00, 5.318488311767578125e+01
2.872439518214248366e+00, 4.365028393127590722e-01, -4.635441842795965499e+02, 2.899000000000000021e+00, 6.099999999999999867e-02, -1.554799999999999960e+00, 5.322698402404785156e+01
2.860579723729161028e+00, 4.050890995132315764e-01, -4.639555167436018337e+02, 2.892619123773628065e+00, 5.311092443579068512e-02, -1.555642379908141582e+00, 5.326900553703308105e+01
2.855769568649060730e+00, 3.632349482612173830e-01, -4.637710328771684090e+02, 2.891249359909956684e+00, 2.103968503903354617e-02, -1.550499999999999989e+00, 5.331114172935485840e+01
2.852292624260591491e+00, 3.149840545939683878e-01, -4.639699576101725143e+02, 2.891493812066050051e+00, -2.513410286150111889e-02, -1.565136742355799804e+00, 5.335286831855773926e+01
2.857376100589279044e+00, 2.673899831242561032e-01, -4.633281610323001019e+02, 2.890275419958935998e+00, -7.112963608876053667e-02, -1.570484368469817982e+00, 5.339513397216796875e+01
2.847523015510235567e+00, 2.115353929294765400e-01, -4.636428517354651717e+02, 2.890484097226059923e+00, -1.121187021016298996e-01, -1.571171910145017225e+00, 5.343710470199584961e+01
2.897503776829151168e+00, 1.868346165885786114e-01, -4.624600032638348921e+02, 2.887999999999999901e+00, -1.509999999999999953e-01, -1.575599999999999890e+00, 5.347873091697692871e+01
2.882937292728424250e+00, 1.443552515514032741e-01, -4.622274619168446748e+02, 2.887000000000000011e+00, -1.819999999999999951e-01, -1.570000000000000062e+00, 5.352044820785522461e+01
2.892633359622632128e+00, 9.587647971226306853e-02, -4.608990135228274312e+02, 2.887300980191439770e+00, -2.303247577499654697e-01, -1.584539862976436231e+00, 5.356183934211730957e+01
2.890657817688342401e+00, 6.008093087911402924e-02, -4.606116888739072124e+02, 2.886043091904284097e+00, -2.748473179153377299e-01, -1.581134819227282495e+00, 5.360351681709289551e+01
2.892324336020525521e+00, 8.016270296662403663e-03, -4.601405294088082769e+02, 2.884641465140052041e+00, -3.028994463158876105e-01, -1.567402730423008483e+00, 5.364523506164550781e+01
2.883205686641544307e+00, -4.271969131238326223e-02, -4.605111069220411082e+02, 2.884968924829655723e+00, -3.456912862879013004e-01, -1.563804308817678290e+00, 5.368738198280334473e+01
2.919300198229724419e+00, -1.042341538634942999e-01, -4.584042418936311947e+02, 2.884694753628458397e+00, -3.918829571183377047e-01, -1.562442770387291180e+00, 5.372921824455261230e+01
2.918191642139332131e+00, -1.382509096010703376e-01, -4.585913391421920551e+02, 2.882000000000000117e+00, -3.940000000000000169e-01, -1.566899999999999959e+00, 5.377111744880676270e+01
2.879969005800965043e+00, -1.954012043635559304e-01, -4.599990061516925834e+02, 2.882349615606455195e+00, -4.309642712846051826e-01, -1.564737805235941526e+00, 5.381318926811218262e+01
2.877748705686146824e+00, -2.377427206298393103e-01, -4.601518501991963603e+02, 2.881286014607076673e+00, -4.822218927704070013e-01, -1.573886648844814218e+00, 5.385557770729064941e+01
2.876220936681459506e+00, -2.713876590351134155e-01, -4.600060310157822414e+02, 2.880284227552697196e+00, -5.223190511509878675e-01, -1.568706393183969316e+00, 5.389755272865295410e+01
2.872558300889822558e+00, -3.194929160943629221e-01, -4.595990940955259703e+02, 2.880341334285609456e+00, -5.573474685380236382e-01, -1.565449305985188611e+00, 5.393910026550292969e+01
2.866732464294545313e+00, -3.602772682817328431e-01, -4.592917224520807622e+02, 2.880204746318453690e+00, -5.989951751584808859e-01, -1.561623240665986234e+00, 5.398050665855407715e+01
2.854723689497427941e+00, -3.940165835554471085e-01, -4.596358057672892414e+02, 2.879000000000000004e+00, -6.330000000000000071e-01, -1.559399999999999897e+00, 5.402221059799194336e+01
2.847988899915148142e+00, -4.332942665301233176e-01, -4.597924495863219363e+02, 2.879285335811852420e+00, -6.727816905351265975e-01, -1.560314983873568373e+00, 5.406333303451538086e+01
2.852781798245940692e+00, -4.779988177486167999e-01, -4.593964059229172108e+02, 2.879798364041857184e+00, -7.141356368414504274e-01, -1.550127255132188964e+00, 5.410477328300476074e+01
2.838585821451342195e+00, -5.128837382903614905e-01, -4.596862124768888975e+02, 2.876762078161310576e+00, -7.506273432167699378e-01, -1.557923544006722949e+00, 5.414622616767883301e+01
2.832850952597100846e+00, -5.712442884696050660e-01, -4.598498008596216664e+02, 2.876696951436114258e+00, -7.869723722901014185e-01, -1.546744517639280003e+00, 5.418714952468872070e+01
2.829140537059592564e+00, -6.021882847378391412e-01, -4.598803969565138345e+02, 2.876880640342686757e+00, -8.274878432388251825e-01, -1.557246078402396705e+00, 5.422847199440002441e+01
2.821921399323988222e+00, -6.543589792126205396e-01, -4.605105475372570254e+02, 2.878376731739112238e+00, -8.610994325117393711e-01, -1.558796631289004031e+00, 5.426965427398681641e+01
2.817057219557261405e+00, -6.964252812398676884e-01, -4.606131651978898276e+02, 2.880911677496447165e+00, -9.130959712106370141e-01, -1.550054312691445446e+00, 5.431179141998291016e+01
2.813228860384186625e+00, -7.279357667377761576e-01, -4.607543984131066281e+02, 2.881376030838590285e+00, -9.506863085329053664e-01, -1.556000000000000050e+00, 5.435327386856079102e+01
2.814222115248301570e+00, -7.686768597495224897e-01, -4.608355224012533995e+02, 2.882414378016199041e+00, -9.894333481913527573e-01, -1.554780609034877470e+00, 5.439461922645568848e+01
2.809229973571012895e+00, -8.011513348010886881e-01, -4.607933769784843889e+02, 2.882941314842919045e+00, -1.016155978486957601e+00, -1.554577363758292696e+00, 5.443689441680908203e+01
2.813322977955256210e+00, -8.411932490485418690e-01, -4.606703256162787739e+02, 2.883215992826558161e+00, -1.050432067442083284e+00, -1.545572309174756631e+00, 5.447829031944274902e+01
2.939430388126055060e+00, -8.821391480816642705e-01, -4.600435424306287473e+02, 2.887306442538960738e+00, -1.090906392498907751e+00, -1.552613109075315023e+00, 5.451976919174194336e+01
2.977673768433977131e+00, -9.482124679493801889e-01, -4.543170011731932618e+02, 2.885932985947115004e+00, -1.119192828501199166e+00, -1.561970091369282665e+00, 5.456132006645202637e+01
2.974976446887748427e+00, -9.943709616535428841e-01, -4.542920541798785621e+02, 2.886573563885266758e+00, -1.155893744080658037e+00, -1.562675131113155924e+00, 5.460339713096618652e+01
2.976947539853834535e+00, -1.031381530476696451e+00, -4.542725557982851115e+02, 2.888443950297432394e+00, -1.191738458338997386e+00, -1.568361087846477098e+00, 5.464543557167053223e+01
2.982468543757940793e+00, -1.052652484102725383e+00, -4.543190382371950591e+02, 2.887885058743626221e+00, -1.226208070599331901e+00, -1.573953029649666879e+00, 5.468765926361083984e+01
2.985022880543582335e+00, -1.086366529866124919e+00, -4.540202425126175285e+02, 2.888978592768025155e+00, -1.251734746322845204e+00, -1.570963049834732006e+00, 5.472937655448913574e+01
2.988081762379155570e+00, -1.117536294172642553e+00, -4.538333486502631899e+02, 2.892801452753566149e+00, -1.282489175465086895e+00, -1.574737805062160767e+00, 5.477125453948974609e+01
2.991957561634804641e+00, -1.144284506711805927e+00, -4.535437834764438776e+02, 2.892543554008521145e+00, -1.318285613778853671e+00, -1.568835655579622124e+00, 5.481354808807373047e+01
2.992551834817323453e+00, -1.175672007953865839e+00, -4.535567679452251468e+02, 2.892999999999999794e+00, -1.346000000000000085e+00, -1.578200000000000047e+00, 5.485564017295837402e+01
2.996361798872164250e+00, -1.198320965936348070e+00, -4.534673219217014548e+02, 2.893665713801806483e+00, -1.378190206236654891e+00, -1.568188338308632357e+00, 5.489820337295532227e+01
3.000636177406768024e+00, -1.224995692932433267e+00, -4.530120576751928070e+02, 2.895399772650326220e+00, -1.391214387955359566e+00, -1.567625626356362378e+00, 5.494002699851989746e+01
3.012168590841198590e+00, -1.239820599433749004e+00, -4.527977635257128100e+02, 2.895759780090926938e+00, -1.419876217428001741e+00, -1.578227038502185486e+00, 5.498261404037475586e+01
3.014067466972397025e+00, -1.269122012631681562e+00, -4.527049306281102758e+02, 2.901805732413158534e+00, -1.446917233097349875e+00, -1.573701483519021060e+00, 5.502496671676635742e+01
3.015395211773695294e+00, -1.289041363318902844e+00, -4.526665701307144900e+02, 2.901280447355017333e+00, -1.469860200713762444e+00, -1.570207758002982956e+00, 5.506698274612426758e+01
3.014607395431013082e+00, -1.321952577010415686e+00, -4.524770822339951906e+02, 2.904767405368251065e+00, -1.491254969566723210e+00, -1.561600003022218131e+00, 5.510918068885803223e+01
3.011791055193578703e+00, -1.350109881592583827e+00, -4.527076229157743228e+02, 2.905201096744070455e+00, -1.518687130149595665e+00, -1.561800000000000077e+00, 5.515155529975891113e+01
3.010780593000897287e+00, -1.372779626471505532e+00, -4.528651094418494267e+02, 2.909593733357622281e+00, -1.540602851359203829e+00, -1.553334052771898177e+00, 5.519372534751892090e+01
3.012914197612452938e+00, -1.396195898345369057e+00, -4.529034330744668750e+02, 2.910609523786164221e+00, -1.564777682578230911e+00, -1.559648138509128978e+00, 5.523573756217956543e+01
3.018941263314955492e+00, -1.409904449400599225e+00, -4.531075069271385587e+02, 2.912958312770287161e+00, -1.591577251862983378e+00, -1.556865872856773692e+00, 5.527793860435485840e+01
3.015169943349731430e+00, -1.433472331661604482e+00, -4.531095567357153300e+02, 2.914372848668353999e+00, -1.607758117803123499e+00, -1.551211246203477723e+00, 5.532048392295837402e+01
3.015855935192004456e+00, -1.455739617799957974e+00, -4.531612068762589161e+02, 2.914505245463903993e+00, -1.628386622635239034e+00, -1.557757486503511313e+00, 5.536368846893310547e+01
3.017919977542266707e+00, -1.477156424030325210e+00, -4.528727539846845502e+02, 2.914269178685166217e+00, -1.651367853272426967e+00, -1.566699999999999982e+00, 5.540593266487121582e+01
3.019246755220612144e+00, -1.496836810473900936e+00, -4.527916499899420728e+02, 2.913774116759905830e+00, -1.671532386564199779e+00, -1.562909084127550363e+00, 5.544767189025878906e+01
3.021149675556686898e+00, -1.519639125788532885e+00, -4.528725069238455490e+02, 2.914583526783139256e+00, -1.686678359810657168e+00, -1.566999726355814415e+00, 5.548989200592041016e+01
3.014466660925693375e+00, -1.545169118880030057e+00, -4.533786745652836316e+02, 2.918130414072102496e+00, -1.709527501336888022e+00, -1.578138420762695615e+00, 5.553255414962768555e+01
3.015410599776041423e+00, -1.563519569950255539e+00, -4.532236431584974525e+02, 2.920325979182701648e+00, -1.727224716167425012e+00, -1.563196730655501909e+00, 5.557530283927917480e+01
3.019547633981685131e+00, -1.585808427110675822e+00, -4.528844410685157982e+02, 2.921558106923947573e+00, -1.749839382113472563e+00, -1.565571939284566838e+00, 5.561757469177246094e+01
3.023679814446895708e+00, -1.605252715138141273e+00, -4.527125734126777274e+02, 2.921281260331783258e+00, -1.767247359160852627e+00, -1.571600000000000108e+00, 5.566012740135192871e+01
3.021802212091063478e+00, -1.627821173145578726e+00, -4.526979480386031582e+02, 2.922506434241284978e+00, -1.787426282232701169e+00, -1.565708862038998950e+00, 5.570228791236877441e+01
3.022959662221762933e+00, -1.647988928066536740e+00, -4.527542970836270229e+02, 2.924680460058042719e+00, -1.807314454651946622e+00, -1.563803365111953614e+00, 5.574477195739746094e+01
3.026384592618124092e+00, -1.665611509275039870e+00, -4.526862230237607037e+02, 2.926713726925003201e+00, -1.823946883566506472e+00, -1.564131155491705671e+00, 5.578754949569702148e+01
3.026831141382168244e+00, -1.685069990324177258e+00, -4.525814329031759939e+02, 2.929544970223356692e+00, -1.837728226896676365e+00, -1.558246716000711407e+00, 5.583036732673645020e+01
3.028369968558245695e+00, -1.701145996011542261e+00, -4.524911238611766180e+02, 2.930121823170652728e+00, -1.856046190539771157e+00, -1.568899999999999961e+00, 5.587300419807434082e+01
3.027892358133424278e+00, -1.721540716586254849e+00, -4.524051342534464766e+02, 2.928999999999999826e+00, -1.866999999999999993e+00, -1.570200000000000040e+00, 5.591581225395202637e+01
3.034481571408552458e+00, -1.740938004180624832e+00, -4.520054613150276168e+02, 2.930760202851387497e+00, -1.888912207956255029e+00, -1.559882986266713178e+00, 5.595829582214355469e+01
3.036366101406285267e+00, -1.757780556814431572e+00, -4.519778376640296642e+02, 2.933196548449727548e+00, -1.905964367981539009e+00, -1.557739887167292059e+00, 5.600104713439941406e+01
3.038176220043601106e+00, -1.776321575219876658e+00, -4.519888834062583669e+02, 2.935805983980275258e+00, -1.920883473419269682e+00, -1.553292198743863262e+00, 5.604328274726867676e+01
3.038107246514612836e+00, -1.793940345568938000e+00, -4.522173681988724638e+02, 2.937912514801539920e+00, -1.938711009126969476e+00, -1.543242308015419395e+00, 5.608567452430725098e+01
3.038252083615041510e+00, -1.810149818045520442e+00, -4.525026798013675489e+02, 2.939123029576752533e+00, -1.958910764368466451e+00, -1.549958162104284165e+00, 5.612790250778198242e+01
3.040678001014264442e+00, -1.826685944294051511e+00, -4.524346360381281329e+02, 2.938256556204904335e+00, -1.968845915585220263e+00, -1.553561867274132480e+00, 5.617012405395507812e+01
3.042985134909816036e+00, -1.842001064071735916e+00, -4.524963039263113274e+02, 2.940537424669025679e+00, -1.981736996663399308e+00, -1.556400000000000006e+00, 5.621250581741333008e+01
3.047926424337325635e+00, -1.859039311908597725e+00, -4.521818706151057654e+02, 2.941796403766046897e+00, -1.995623869693927466e+00, -1.555288209063051985e+00, 5.625488686561584473e+01
3.047381563539895755e+00, -1.877485634536225190e+00, -4.520909529473435668e+02, 2.945087225751346516e+00, -2.010074806116043611e+00, -1.556259282313330550e+00, 5.629710698127746582e+01
3.043689635751408940e+00, -1.893116088568164601e+00, -4.521422014630593367e+02, 2.947128395304445814e+00, -2.029119555766293104e+00, -1.563965594318108332e+00, 5.634022712707519531e+01
3.041950828454413447e+00, -1.909399441512865003e+00, -4.523878994965234028e+02, 2.948999999999999844e+00, -2.041999999999999815e+00, -1.561199999999999921e+00, 5.638261198997497559e+01
3.044002427047756143e+00, -1.927141103643356779e+00, -4.523534112868312036e+02, 2.951414789737742961e+00, -2.056616863024065101e+00, -1.554856991643922548e+00, 5.642494750022888184e+01
3.088767737108195632e+00, -1.946526117159530722e+00, -4.514222336228224322e+02, 2.951563077548289726e+00, -2.071469518530907550e+00, -1.557890246091164110e+00, 5.646738243103027344e+01
3.088334352259714866e+00, -1.970173696013709286e+00, -4.515829285672853644e+02, 2.953716670747417616e+00, -2.088278635141331385e+00, -1.559367330851274991e+00, 5.651162314414978027e+01
3.086008291780967028e+00, -1.994644624589912763e+00, -4.520525765877411004e+02, 2.955692121940552308e+00, -2.102509481239461575e+00, -1.569949299047843416e+00, 5.655593037605285645e+01
3.084181810935213708e+00, -2.013498543917411787e+00, -4.521612971636592420e+02, 2.956687613212276133e+00, -2.117548095712359579e+00, -1.558738505919130990e+00, 5.659942531585693359e+01
3.084790579927798593e+00, -2.028171998329465264e+00, -4.520156226314223318e+02, 2.957163520831445958e+00, -2.126704014971202206e+00, -1.557900000000000063e+00, 5.664249181747436523e+01
3.085857642201264461e+00, -2.042571531558113662e+00, -4.521092576666260925e+02, 2.955870323999794547e+00, -2.141922380685356675e+00, -1.566207780452965270e+00, 5.668539214134216309e+01
3.085444583710447830e+00, -2.059497465834158714e+00, -4.522234608011594901e+02, 2.956019241465085212e+00, -2.153886463606401680e+00, -1.560427442428279798e+00, 5.672821021080017090e+01
3.086071017279307327e+00, -2.076371283107959265e+00, -4.522669542909572442e+02, 2.957060993605792110e+00, -2.166398223049705862e+00, -1.559642804148978934e+00, 5.677186894416809082e+01
3.087287396703541908e+00, -2.093795929158216218e+00, -4.522585203095238171e+02, 2.957584419397373043e+00, -2.180425837882676188e+00, -1.547566043183014939e+00, 5.681488656997680664e+01
3.090310849748338917e+00, -2.108444118033497183e+00, -4.517812377180084695e+02, 2.959156643557702360e+00, -2.194263811910314832e+00, -1.561918316954164387e+00, 5.685793042182922363e+01
3.094442236069165908e+00, -2.126140356539033327e+00, -4.513315324204316425e+02, 2.961478405878565479e+00, -2.206311527369946734e+00, -1.564387449309580846e+00, 5.690070152282714844e+01
3.096030525508967290e+00, -2.140347049778865252e+00, -4.512202652586543081e+02, 2.963246683462488207e+00, -2.223190712899867805e+00, -1.559381562337401661e+00, 5.694356918334960938e+01
3.098381375555203210e+00, -2.155755901648904072e+00, -4.510898481222783971e+02, 2.964058426252295764e+00, -2.233299171276955430e+00, -1.554420425494532632e+00, 5.698626351356506348e+01
3.101441225462387763e+00, -2.173221632724847918e+00, -4.506706251306880517e+02, 2.965393840047242158e+00, -2.247147474901648678e+00, -1.560155137144770165e+00, 5.702935743331909180e+01
3.103679335701719832e+00, -2.190497009342571300e+00, -4.504828356119583077e+02, 2.967656916857165594e+00, -2.264470194028803007e+00, -1.553392328144902912e+00, 5.707203745841979980e+01
3.105743450233457992e+00, -2.205930290063531807e+00, -4.508178087057434027e+02, 2.971077327417857017e+00, -2.273562653924301014e+00, -1.559404470899629080e+00, 5.711481857299804688e+01
3.108470338327317339e+00, -2.216203420528795043e+00, -4.507396813115899477e+02, 2.971235962206413284e+00, -2.287086339141481961e+00, -1.552581010269649120e+00, 5.715727567672729492e+01
3.110229800729841454e+00, -2.229703138470706669e+00, -4.507645822871431278e+02, 2.972090272441068048e+00, -2.300061981155161916e+00, -1.532628535704376960e+00, 5.719989085197448730e+01
3.111910042143337662e+00, -2.239602883376970333e+00, -4.508503504442248300e+02, 2.974308279968837621e+00, -2.310508463863759854e+00, -1.547400000000000109e+00, 5.724231028556823730e+01
3.114754621084891983e+00, -2.256263812675364466e+00, -4.508410229494169243e+02, 2.974089537723333176e+00, -2.322441117109908859e+00, -1.551196083154394501e+00, 5.728459787368774414e+01
3.117355095121253861e+00, -2.269863100367035091e+00, -4.508967952808558266e+02, 2.975000000000000089e+00, -2.335999999999999854e+00, -1.560400000000000009e+00, 5.732711529731750488e+01
3.120647571016780031e+00, -2.285607809159981851e+00, -4.507967767474786456e+02, 2.976253260117426969e+00, -2.349641514459700264e+00, -1.567399999999999904e+00, 5.736949849128723145e+01
3.124634443310105869e+00, -2.298567239131748430e+00, -4.505885270579346411e+02, 2.977638046589605736e+00, -2.362563962428118725e+00, -1.570774069919361970e+00, 5.741183543205261230e+01
3.126882285500900416e+00, -2.310315736061042902e+00, -4.504941037890156394e+02, 2.979549660801145805e+00, -2.377578043398054231e+00, -1.562232949897881085e+00, 5.745401024818420410e+01
3.127609122615301107e+00, -2.320846081955031615e+00, -4.505588112772707632e+02, 2.981267069419677451e+00, -2.388399943431571693e+00, -1.570799802891897468e+00, 5.749620890617370605e+01
3.132191027188060861e+00, -2.334050489363500347e+00, -4.502210891703374500e+02, 2.983281263520278781e+00, -2.399871695493628998e+00, -1.561800104776776443e+00, 5.753812956809997559e+01
3.135330314596675105e+00, -2.346086973726818847e+00, -4.503445889816242129e+02, 2.984206754462046529e+00, -2.411502895417809267e+00, -1.558599969868219803e+00, 5.758096408843994141e+01
3.140176148374359322e+00, -2.357222022336237455e+00, -4.504658240511247982e+02, 2.985386297740482586e+00, -2.423836682030189760e+00, -1.564113706074297339e+00, 5.762316060066223145e+01
3.145180954716866761e+00, -2.368272822734612149e+00, -4.502674238185564946e+02, 2.985876967984396835e+00, -2.435467324500968811e+00, -1.565136598037957905e+00, 5.766546177864074707e+01
3.147332854369405020e+00, -2.379364865599347567e+00, -4.503086532813715621e+02, 2.986374514482527331e+00, -2.445889252454434004e+00, -1.551805040253436907e+00, 5.770727634429931641e+01
3.152050730802715695e+00, -2.389371849250360835e+00, -4.530371306925469526e+02, 2.988673250806430204e+00, -2.459128705936488135e+00, -1.565879619889328334e+00, 5.774894142150878906e+01
3.155955777136970841e+00, -2.395000087918259801e+00, -4.601981193596711819e+02, 2.993459411803109482e+00, -2.470208085643080143e+00, -1.613560378254614625e+00, 5.779191255569458008e+01
3.161457805145014621e+00, -2.401142914430589137e+00, -4.688065015074652706e+02, 2.994422327454967725e+00, -2.477822045171538257e+00, -1.677583120321919585e+00, 5.783457112312316895e+01
3.181422598015209324e+00, -2.409487876124482231e+00, -4.749032358458613317e+02, 2.994340030720061385e+00, -2.494821120793713654e+00, -1.687608760904861338e+00, 5.787777233123779297e+01
3.182220979564022389e+00, -2.407307912788571702e+00, -4.815916537731291669e+02, 2.996089551384676142e+00, -2.499185398496050592e+00, -1.797238054759681791e+00, 5.792503547668457031e+01
3.206532962095215655e+00, -2.413977526446900779e+00, -4.851415301727041651e+02, 2.996643470082871019e+00, -2.499665519077635345e+00, -1.921278280079288026e+00, 5.796766805648803711e+01
3.211869677054892236e+00, -2.416875112793900993e+00, -4.888028546193949637e+02, 2.998248971756858339e+00, -2.500775314404668048e+00, -2.095920643248734283e+00, 5.802191591262817383e+01
3.212176000436906431e+00, -2.416497183061323106e+00, -4.923194999891362045e+02, 2.997951376150899350e+00, -2.498535529243615105e+00, -2.198531846865890760e+00, 5.806255722045898438e+01
3.212266151814309634e+00, -2.416259693989159629e+00, -4.963787239452395852e+02, 2.998289307174332396e+00, -2.497871556629447376e+00, -2.271863341046566287e+00, 5.810313796997070312e+01
3.212028635183724834e+00, -2.416159988332654773e+00, -4.992478691988286528e+02, 2.999950543932839775e+00, -2.496914063209457524e+00, -2.339652672200313699e+00, 5.814312648773193359e+01
3.212040308016161472e+00, -2.416184892774736248e+00, -5.027927061195298961e+02, 2.999785573823003926e+00, -2.497862444737857679e+00, -2.397949641662505016e+00, 5.818270301818847656e+01
3.211314337844738631e+00, -2.416873750630727624e+00, -5.050749006065896651e+02, 2.999017092296011988e+00, -2.496987141292219547e+00, -2.481041674081712500e+00, 5.822256302833557129e+01
3.212298499453172251e+00, -2.418419577440623858e+00, -5.076599146110622200e+02, 2.998704390476416126e+00, -2.496546095747929517e+00, -2.584605177486901884e+00, 5.826272439956665039e+01
3.212102170136609924e+00, -2.418273765421611543e+00, -5.096961256191203233e+02, 2.998975886226398213e+00, -2.494972882940141190e+00, -2.640912572973120653e+00, 5.830228757858276367e+01
3.218210891007247554e+00, -2.421640529605807668e+00, -5.111452556216314065e+02, 2.998973564565435623e+00, -2.493986635180886147e+00, -2.691105605138359280e+00, 5.834257221221923828e+01
3.220963087356647492e+00, -2.423271964934686551e+00, -5.126271678571379198e+02, 2.998963127594977962e+00, -2.493029461369467015e+00, -2.722701157142525474e+00, 5.838254737854003906e+01
3.220961192310494159e+00, -2.423260223972497407e+00, -5.142758201125761843e+02, 3.000001639514567220e+00, -2.493923109992917553e+00, -2.762777953770141348e+00, 5.842298841476440430e+01
